SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
519224,WILLIAM.MAGO,B ,Q,78.50,83.45,77.05,81.95,80.25,79.90,36,2913,238161.00,,INE210A01017,13-Nov-17,,
519238,SAPTARISHI A,P ,Q,5.02,5.02,5.02,5.02,5.02,4.94,9,15200,76304.00,,INE233P01017,13-Nov-17,,
519248,JVL AGRO    ,B ,Q,21.50,21.90,21.15,21.25,21.25,21.35,170,42186,905140.00,,INE430G01026,13-Nov-17,,
519260,SANWARIA    ,B ,Q,25.25,25.25,25.25,25.25,25.25,26.55,105,52044,1314111.00,,INE890C01046,13-Nov-17,,
519262,PRIMA AGRO L,XT,Q,23.15,23.15,23.15,23.15,23.15,23.15,6,1300,30095.00,,INE297D01018,13-Nov-17,,
519279,MADHUR IND  ,XD,Q,10.01,10.50,10.00,10.46,10.50,10.01,9,3301,33494.00,,INE110C01015,13-Nov-17,,
519285,TARAI FOODS ,ST,Q,8.10,8.65,8.00,8.00,8.00,8.25,7,2000,16270.00,,INE906C01016,13-Nov-17,,
519287,MODERN DAIRI,ST,Q,9.92,9.93,9.27,9.88,9.88,9.49,17,4841,45971.00,,INE617B01011,13-Nov-17,,
519295,BAMBINO AGRO,XT,Q,221.00,221.00,205.00,215.00,215.00,214.00,10,351,75739.00,,INE921D01013,13-Nov-17,,
519307,VIKAS WSP   ,ST,Q,14.80,14.90,14.10,14.10,14.10,14.80,227,162301,2299651.00,,INE706A01022,13-Nov-17,,
519353,BANSISONS TE,P ,Q,9.05,9.05,9.05,9.05,9.05,8.65,1,100,905.00,,INE856E01019,13-Nov-17,,
519359,POONA DAL   ,XD,Q,70.00,70.00,64.40,65.10,65.10,68.90,70,10137,675805.00,,INE809E01018,13-Nov-17,,
519367,TRANSGL.FOOD,XD,Q,6.85,6.85,6.85,6.85,6.85,6.53,4,205,1404.00,,INE213P01019,13-Nov-17,,
519383,ANIK INDS   ,B ,Q,48.90,48.90,48.90,48.90,48.90,46.60,10,1628,79609.00,,INE087B01017,13-Nov-17,,
519421,KSE LIMITED ,XT,Q,1645.00,1680.00,1621.00,1680.00,1680.00,1600.00,111,2287,3781841.00,,INE953E01014,13-Nov-17,,
519457,VIRAT CRANE ,XT,Q,42.95,43.15,42.95,43.15,43.15,41.10,22,2857,123158.00,,INE295C01014,13-Nov-17,,
519463,IB INFOTECH ,XT,Q,15.70,15.70,14.75,14.75,14.75,15.50,12,1200,18280.00,,INE678B01021,13-Nov-17,,
519475,CHORDIA FOOD,XT,Q,114.00,114.00,114.00,114.00,114.00,115.00,1,400,45600.00,,INE975C01011,13-Nov-17,,
519494,N K INDUST. ,B ,Q,40.50,40.50,37.15,37.60,39.95,43.50,13,1690,65739.00,,INE542C01019,13-Nov-17,,
519532,ASIAN TEA   ,XD,Q,17.00,17.00,16.00,16.70,16.70,16.80,18,413,6650.00,,INE822B01017,13-Nov-17,,
519552,HERITGFOOD  ,B ,Q,683.25,697.00,677.15,687.40,683.00,672.15,509,4314,2962535.00,,INE978A01027,13-Nov-17,,
519560,NEHA INTER. ,XD,Q,6.80,7.00,6.77,6.80,6.77,6.91,31,20051,137281.00,,INE874D01022,13-Nov-17,,
519566,SIMRAN FARMS,XT,Q,109.65,109.65,105.35,109.65,109.65,107.50,11,1800,195071.00,,INE354D01017,13-Nov-17,,
519570,LAKSHMI OVER,B ,Q,33.80,33.95,33.05,33.25,33.30,33.65,236,48864,1637269.00,,INE992B01026,13-Nov-17,,
519588,DFM FOODS   ,B ,Q,1925.75,1946.90,1862.10,1930.15,1938.00,1894.50,121,704,1341629.00,,INE456C01012,13-Nov-17,,
519600,CCL PRODUCTS,B ,Q,316.40,328.25,312.00,312.60,312.00,316.50,186,4867,1548839.00,,INE421D01022,13-Nov-17,,
519602,KELLTONTEC  ,B ,Q,105.00,118.40,102.20,114.60,114.60,103.65,1193,72002,8208545.00,,INE164B01022,13-Nov-17,,
519612,MAHAAN FOODS,XD,Q,14.55,14.80,14.55,14.80,14.80,15.30,2,957,13925.00,,INE734D01010,13-Nov-17,,
520008,RICO AUTO   ,B ,Q,95.00,96.00,93.30,93.60,93.60,94.45,423,57125,5392630.00,,INE209B01025,13-Nov-17,,
520021,OMAX AUTOS. ,B ,Q,68.85,70.00,68.80,68.90,70.00,69.90,6,840,57857.00,,INE090B01011,13-Nov-17,,
520043,MUNJAL SHOWA,B ,Q,278.70,283.70,275.50,278.40,277.10,275.85,257,6491,1810511.00,,INE577A01027,13-Nov-17,,
520051,JAMNA AUTO  ,B ,Q,62.55,63.75,60.60,60.95,60.95,59.85,1682,415484,25603842.00,,INE039C01032,13-Nov-17,,
520056,SUNDAR.CLAY ,B ,Q,5443.60,5500.00,5410.00,5481.55,5432.50,5582.80,116,287,1566926.00,,INE105A01035,13-Nov-17,,
520057,SONA KOYO ST,B ,Q,110.25,110.25,105.50,107.50,107.50,114.50,949,145355,15701947.00,,INE643A01035,13-Nov-17,,
520059,MUNAUTO     ,B ,Q,83.95,84.00,80.00,83.10,82.25,83.55,359,31512,2595052.00,,INE672B01032,13-Nov-17,,
520066,JAYBH.MARUTI,B ,Q,526.55,527.00,508.00,510.30,515.20,532.50,515,6504,3349500.00,,INE571B01028,13-Nov-17,,
520073,RACLGEAR    ,XD,Q,63.00,63.40,61.20,61.50,61.50,62.90,64,10436,651143.00,,INE704B01017,13-Nov-17,,
520075,SAMKRG PIST.,XC,Q,321.00,334.00,321.00,323.60,323.60,326.20,239,12816,4182317.00,,INE706B01012,13-Nov-17,,
520077,AMTEK AUTO  ,B ,Q,28.15,30.90,27.25,29.35,29.35,28.40,2490,936656,27521581.00,,INE130C01021,13-Nov-17,,
520086,SICAL LOG   ,B ,Q,205.15,209.90,205.00,208.90,208.90,207.90,68,2135,444188.00,,INE075B01012,13-Nov-17,,
520111,RATNAMNI MET,B ,Q,891.00,925.00,890.00,910.05,911.00,890.60,220,34279,31180170.00,,INE703B01027,13-Nov-17,,
520113,VESUVIUS IND,B ,Q,1251.00,1258.75,1233.00,1247.85,1258.75,1252.20,64,133,165875.00,,INE386A01015,13-Nov-17,,
520119,AUTOMOTIVE S,B ,Q,81.10,82.00,80.00,80.35,80.35,80.90,33,2962,238064.00,,INE900C01027,13-Nov-17,,
520121,ARCEE INDUST,XT,Q,2.09,2.09,2.09,2.09,2.09,2.20,9,5374,11231.00,,INE276D01012,13-Nov-17,,
520123,ABC INDIA   ,XD,Q,92.50,95.00,91.00,93.90,93.90,95.30,14,1158,106904.00,,INE125D01011,13-Nov-17,,
520127,BALURGHAT TE,XT,Q,4.70,4.70,4.70,4.70,4.70,4.93,2,400,1880.00,,INE654B01014,13-Nov-17,,
520151,SHREY SH LOG,B ,Q,452.25,457.50,440.20,444.25,444.25,449.30,80,2163,968966.00,,INE757B01015,13-Nov-17,,
520155,STARLOG     ,XC,Q,70.00,70.00,64.15,65.70,64.15,70.40,10,254,16528.00,,INE580C01019,13-Nov-17,,
521005,INDOVATION  ,XT,Q,10.88,10.88,10.34,10.34,10.34,10.88,4,585,6359.00,,INE807M01023,13-Nov-17,,
521014,EUROTEX IND ,B ,Q,37.15,37.15,37.15,37.15,37.15,39.50,1,100,3715.00,,INE022C01012,13-Nov-17,,
521016,INDO COUNT  ,A ,Q,117.00,118.80,111.05,111.95,111.65,116.95,1429,259535,29760742.00,,INE483B01026,13-Nov-17,,
521018,MARAL OVERS ,B ,Q,40.00,40.00,39.10,39.40,39.95,40.20,13,5356,213260.00,,INE882A01013,13-Nov-17,,
521030,NAKODA      ,T ,Q,0.40,0.40,0.38,0.40,0.40,0.39,18,45060,17682.00,,INE559B01023,13-Nov-17,,
521034,SOMA TEXTILE,B ,Q,16.10,16.40,15.45,15.70,15.65,15.85,219,70235,1113552.00,,INE314C01013,13-Nov-17,,
521038,TAM.JAI.MILL,XT,Q,4.06,4.06,4.06,4.06,4.06,3.87,4,312,1266.00,,INE868H01017,13-Nov-17,,
521054,KAKATIYA TEX,XT,Q,3.58,3.58,3.58,3.58,3.58,3.76,1,1,3.00,,INE092E01011,13-Nov-17,,
521064,TRIDENT     ,B ,Q,91.95,91.95,87.40,87.75,87.75,90.40,1283,183373,16219635.00,,INE064C01014,13-Nov-17,,
521070,ALOK INDS.  ,B ,Q,4.37,4.37,4.37,4.37,4.37,4.17,349,1454201,6354858.00,,INE270A01011,13-Nov-17,,
521082,SPENTEX INDS,B ,Q,3.85,4.04,3.80,4.02,4.02,3.82,33,11554,45536.00,,INE376C01020,13-Nov-17,,
521097,AMARJOTHI SP,XC,Q,179.90,180.95,175.15,177.60,177.00,178.50,110,5152,918837.00,,INE484D01012,13-Nov-17,,
521105,OLYMPIA IND.,XT,Q,288.00,289.00,280.50,288.50,288.50,286.00,18,1171,336169.00,,INE482O01021,13-Nov-17,,
521109,NAGREEKA EXP,B ,Q,43.45,46.00,43.00,43.65,43.65,43.45,236,24266,1073227.00,,INE123B01028,13-Nov-17,,
521113,SUDITI IND. ,XC,Q,75.00,75.00,72.00,72.00,72.00,74.55,12,1119,82367.00,,INE691D01012,13-Nov-17,,
521131,SBFL        ,XD,Q,8.50,8.52,8.50,8.52,8.52,8.36,4,1100,9368.00,,INE363D01018,13-Nov-17,,
521141,ADITYA SPIN.,XT,Q,9.85,10.24,9.36,9.38,9.38,9.85,9,3420,32482.00,,INE122D01026,13-Nov-17,,
521149,PRIME URBAN ,XD,Q,22.00,22.40,22.00,22.10,22.10,22.25,8,6302,139484.00,,INE419E01024,13-Nov-17,,
521151,DHANLXMI FAB,XD,Q,29.25,30.00,29.25,29.25,29.25,30.75,18,1951,57221.00,,INE953D01016,13-Nov-17,,
521167,FRONT BUSS  ,XD,Q,7.50,7.50,6.60,6.84,6.84,6.74,20,2828,18993.00,,INE485D01035,13-Nov-17,,
521180,SUPER SPIN. ,B ,Q,17.55,17.85,16.50,16.70,16.70,17.49,223,47789,821830.00,,INE662A01027,13-Nov-17,,
521182,SEASONS FUR.,XD,Q,5.90,6.48,5.90,6.48,6.48,6.18,5,1685,10530.00,,INE454D01015,13-Nov-17,,
521194,SIL INVEST  ,B ,Q,347.95,347.95,325.00,325.50,325.50,341.15,87,3386,1124654.00,,INE923A01015,13-Nov-17,,
521200,SURYLAK.COTT,B ,Q,92.00,96.00,88.50,90.20,89.55,88.95,75,5057,464650.00,,INE713B01026,13-Nov-17,,
521206,SAMTEX FASH.,XD,Q,6.09,6.25,5.79,5.85,5.85,6.09,78,40506,238543.00,,INE931D01020,13-Nov-17,,
521216,DHAN ROTO SP,XT,Q,24.05,25.50,24.00,24.00,24.00,24.50,16,2831,69798.00,,INE220C01012,13-Nov-17,,
521220,DAMOINDUS   ,B ,Q,123.70,123.70,116.75,121.10,122.80,118.10,49,2598,311718.00,,INE497D01014,13-Nov-17,,
521226,UNI ROYAL IN,XD,Q,10.18,10.21,10.18,10.21,10.21,10.71,2,132,1346.00,,INE980D01019,13-Nov-17,,
521232,SUNIL INDUS.,P ,Q,32.00,32.00,32.00,32.00,32.00,32.95,6,2000,64000.00,,INE124M01015,13-Nov-17,,
521234,SRI NACHAMAI,XD,Q,19.05,19.05,19.05,19.05,19.05,18.15,1,1,19.00,,INE443E01016,13-Nov-17,,
521240,SAMBANDAM SP,XD,Q,159.00,162.90,153.25,154.50,154.00,159.20,8,3400,531536.00,,INE304D01012,13-Nov-17,,
521242,KANDAGIRI SP,XD,Q,39.00,41.40,36.15,38.70,38.70,39.80,70,2890,112408.00,,INE292D01019,13-Nov-17,,
521248,KITEX GARMEN,B ,Q,305.70,319.40,305.25,308.85,308.85,302.45,1032,33979,10585811.00,,INE602G01020,13-Nov-17,,
522001,CRANEX LTD. ,XD,Q,15.60,16.90,15.60,16.00,16.00,16.25,6,2000,32279.00,,INE608B01010,13-Nov-17,,
522004,BATLIBOI LTD,XD,Q,28.00,29.80,26.00,27.30,27.30,28.25,248,111239,3005763.00,,INE177C01022,13-Nov-17,,
522005,AUSTIN ENGG.,XD,Q,61.00,61.00,60.00,60.15,60.15,61.00,9,1017,61742.00,,INE759F01012,13-Nov-17,,
522014,UNITED DRILL,Z ,Q,187.00,203.60,186.05,200.00,200.00,194.90,26,2084,398755.00,,INE961D01019,13-Nov-17,,
522017,FLUIDOMAT   ,XD,Q,202.10,208.15,202.10,204.70,205.00,202.50,44,3302,673607.00,,INE459C01016,13-Nov-17,,
522029,WINDSOR MACH,B ,Q,62.00,62.10,60.00,60.10,60.10,60.65,83,8596,520152.00,,INE052A01021,13-Nov-17,,
522034,SHANTHI GEAR,B ,Q,134.90,139.20,134.05,136.35,136.55,135.80,138,5895,802380.00,,INE631A01022,13-Nov-17,,
522042,SM ENERGY   ,XD,Q,4.00,4.00,4.00,4.00,4.00,4.00,1,1,4.00,,INE540D01011,13-Nov-17,,
522064,HONDA SIEL  ,B ,Q,1320.00,1345.00,1312.00,1319.40,1318.00,1323.80,104,1120,1482041.00,,INE634A01018,13-Nov-17,,
522073,HITECHGEAR  ,B ,Q,411.00,411.00,388.00,391.85,391.00,392.55,192,2688,1053982.00,,INE127B01011,13-Nov-17,,
522074,ELGI EQUIP  ,B ,Q,264.00,264.00,245.00,247.20,246.50,258.45,92,1631,406653.00,,INE285A01027,13-Nov-17,,
522085,STONE INDIA ,XD,Q,60.60,61.85,59.00,59.70,59.95,61.25,170,18054,1087563.00,,INE290C01015,13-Nov-17,,
522101,KILBURN ENGG,XD,Q,82.00,85.00,79.50,80.45,80.45,82.30,129,19593,1613304.00,,INE338F01015,13-Nov-17,,
522105,BIRLA PRETEC,XD,Q,5.85,5.96,5.67,5.76,5.75,5.83,63,77947,453939.00,,INE372E01025,13-Nov-17,,
522108,YUKEN INDIA ,XC,Q,2649.00,2650.00,2555.05,2611.35,2611.35,2539.90,91,2186,5754036.00,,INE384C01016,13-Nov-17,,
522113,TIMKEN (I)  ,B ,Q,780.05,790.15,767.10,777.35,788.00,780.05,187,3335,2592835.00,,INE325A01013,13-Nov-17,,
522122,VOITH PAPER ,XT,Q,785.00,789.90,750.00,761.25,761.25,759.90,34,386,299527.00,,INE285C01015,13-Nov-17,,
522134,ARTSON ENG  ,XC,Q,73.10,77.15,73.10,74.70,74.95,73.95,62,17087,1293146.00,,INE133D01023,13-Nov-17,,
522152,SOLITAIR MC ,XD,Q,55.00,63.20,54.20,59.90,59.75,55.05,152,27489,1694900.00,,INE410A01013,13-Nov-17,,
522163,DIAMONPOWER ,B ,Q,18.10,18.10,17.30,17.50,17.30,17.85,81,27611,488960.00,,INE989C01012,13-Nov-17,,
522165,INDSIL HYD  ,XC,Q,141.90,148.20,140.00,146.75,146.75,141.60,99,22168,3202960.00,,INE867D01018,13-Nov-17,,
522183,ITL INDUSTRS,XD,Q,199.60,199.60,186.60,189.75,189.75,189.50,248,21543,4180828.00,,INE478D01014,13-Nov-17,,
522195,FRONTIER SPR,XD,Q,188.00,195.00,185.00,192.15,195.00,188.05,59,3134,597319.00,,INE572D01014,13-Nov-17,,
522205,PRAJ IND.LTD,B ,Q,81.85,82.05,78.50,79.65,79.65,82.00,594,93138,7438614.00,,INE074A01025,13-Nov-17,,
522207,RASANDIK ENG,XD,Q,135.00,136.50,135.00,135.00,135.00,135.75,8,502,67916.00,,INE682D01011,13-Nov-17,,
522209,YOGI SUNGWON,XT,Q,1.78,1.78,1.78,1.78,1.78,1.71,5,5710,10163.00,,INE429B01011,13-Nov-17,,
522215,SWISS GLASS ,XD,Q,166.00,166.00,160.15,163.65,163.65,159.70,57,2774,456586.00,,INE461D01010,13-Nov-17,,
522217,GUJ APOIND  ,B ,Q,234.00,238.45,228.35,230.30,228.35,236.10,188,6871,1602331.00,,INE826C01016,13-Nov-17,,
522229,TANEJA AERO.,XC,Q,59.50,59.50,55.10,57.05,57.05,58.35,162,32936,1882103.00,,INE692C01020,13-Nov-17,,
522231,CONART ENG. ,XD,Q,49.90,49.90,45.00,46.35,46.35,46.10,37,3410,157207.00,,INE714D01012,13-Nov-17,,
522241,M.M.FORGINGS,B ,Q,822.10,833.90,822.00,830.65,832.00,829.65,26,312,257679.00,,INE227C01017,13-Nov-17,,
522249,MAYUR UNIQ. ,B ,Q,452.75,460.05,437.90,451.00,455.00,443.45,582,6837,3070496.00,,INE040D01038,13-Nov-17,,
522251,CENLUB INDUS,XD,Q,56.90,56.90,54.60,54.80,54.80,54.00,56,4160,230879.00,,INE627F01011,13-Nov-17,,
522257,RAJOO ENGIN.,XC,Q,32.95,33.00,31.55,32.10,32.10,32.30,280,131698,4277517.00,,INE535F01024,13-Nov-17,,
522261,DOLPHIN OFF.,B ,Q,110.75,114.20,108.60,109.60,109.65,111.20,1113,63646,7109796.00,,INE920A01011,13-Nov-17,,
522263,JMC PROJECTS,B ,Q,473.90,487.95,444.55,474.80,474.80,465.95,760,14893,6997867.00,,INE890A01016,13-Nov-17,,
522267,VEEJAY LAKSH,XD,Q,50.25,50.55,50.25,50.25,50.25,52.50,6,300,15086.00,,INE466D01019,13-Nov-17,,
522273,AHMED.STEEL ,XT,Q,29.15,29.15,29.15,29.15,29.15,30.65,1,250,7287.00,,INE868C01018,13-Nov-17,,
522275,GET&D       ,A ,Q,392.15,395.70,388.00,394.10,393.60,393.15,505,13371,5245402.00,,INE200A01026,13-Nov-17,,
522281,RAM RAT.WIRE,XC,Q,170.90,189.00,169.90,180.20,180.20,166.70,763,64512,11772526.00,,INE207E01023,13-Nov-17,,
522285,JAY NECO IND,B ,Q,9.85,10.08,9.80,9.82,9.84,9.71,176,76168,756120.00,,INE854B01010,13-Nov-17,,
522287,KALPA.POWER ,B ,Q,386.50,386.50,377.20,378.20,378.20,387.50,584,9966,3781162.00,,INE220B01022,13-Nov-17,,
522292,CHANDNI TE  ,XT,Q,47.00,50.45,47.00,50.45,50.45,48.05,40,8459,425940.00,,INE713D01055,13-Nov-17,,
522294,T & I GLOBAL,XD,Q,56.90,56.90,53.00,53.00,53.00,56.60,20,2760,149260.00,,INE811B01010,13-Nov-17,,
522295,CONTROL PRNT,B ,Q,409.90,415.00,389.30,403.80,403.80,408.20,327,4007,1595528.00,,INE663B01015,13-Nov-17,,
522650,BEMCO HYDRAU,XD,Q,146.00,146.00,141.50,141.50,141.50,148.90,4,280,40655.00,,INE142E01014,13-Nov-17,,
523007,ANSAL BUILD.,XD,Q,73.00,75.00,72.50,73.00,73.00,72.55,24,1828,133546.00,,INE030C01015,13-Nov-17,,
523011,WEIZMANN LTD,B ,Q,48.55,50.50,48.55,50.40,50.50,51.00,9,1260,63109.00,,INE080A01014,13-Nov-17,,
523019,B.N.RATHI SE,XD,Q,36.45,39.75,36.10,36.25,36.25,36.80,17,4493,163943.00,,INE710D01010,13-Nov-17,,
523021,RISHITECH   ,XD,Q,74.70,74.70,71.50,73.25,74.65,71.60,37,3516,259034.00,,INE989D01010,13-Nov-17,,
523023,SINCLAIR HOT,XC,Q,425.00,425.00,405.05,408.30,408.30,401.35,943,71749,29813461.00,,INE985A01014,13-Nov-17,,
523025,SAFARI IND. ,XC,Q,419.00,419.00,406.05,408.00,408.00,410.00,43,3068,1256217.00,,INE429E01023,13-Nov-17,,
523054,BIN.TEX.PR(P,XT,Q,464.55,464.55,464.55,464.55,464.55,488.95,1,1,464.00,,INE626H01019,13-Nov-17,,
523062,JJ FINANCE  ,XT,Q,36.30,36.35,35.00,36.35,36.35,34.65,7,1000,35957.00,,INE584C01011,13-Nov-17,,
523100,COSMO FERR. ,XT,Q,26.75,26.75,26.60,26.65,26.60,28.00,20,6539,174147.00,,INE124B01018,13-Nov-17,,
523116,SANCO TRANS ,XD,Q,273.60,274.00,254.00,274.00,274.00,263.65,8,365,97047.00,,INE391G01012,13-Nov-17,,
523127,EIH ASSO.HOT,B ,Q,370.00,370.00,351.00,351.10,351.10,355.00,26,612,216904.00,,INE276C01014,13-Nov-17,,
523144,MEDI CAPS   ,XD,Q,26.50,26.50,25.15,25.20,25.15,26.10,30,9034,232054.00,,INE442D01010,13-Nov-17,,
523151,OTCO INTERN.,XD,Q,27.80,27.80,27.50,27.50,27.50,26.50,3,2282,62756.00,,INE910B01010,13-Nov-17,,
523160,MORGAN CRU  ,XT,Q,955.70,999.90,940.00,942.00,940.00,975.00,38,467,442689.00,,INE599F01012,13-Nov-17,,
523204,ABAN OFFSHO ,A ,Q,201.40,204.30,196.10,199.30,199.30,201.20,3618,360851,72323035.00,,INE421A01028,13-Nov-17,,
523207,KOKUYOCMLN  ,B ,Q,100.00,101.90,98.10,99.35,99.35,99.10,158,10647,1055938.00,,INE760A01029,13-Nov-17,,
523218,KILBURN OFFI,XT,Q,4.34,4.34,4.34,4.34,4.34,4.15,1,5,21.00,,INE793E01014,13-Nov-17,,
523229,BHARAT SEATS,XC,Q,216.00,216.00,200.00,201.85,203.50,210.05,685,56574,11601563.00,,INE415D01024,13-Nov-17,,
523232,CONT.PETRO  ,XT,Q,25.70,25.70,25.70,25.70,25.70,25.70,1,249,6399.00,,INE369D01015,13-Nov-17,,
523248,MACHINO PLAS,XC,Q,257.40,258.00,250.00,253.25,250.00,250.00,27,938,238851.00,,INE082B01018,13-Nov-17,,
523260,PEARL POLYME,B ,Q,37.00,37.80,37.00,37.80,37.80,36.80,3,162,6043.00,,INE844A01013,13-Nov-17,,
523261,VENKEY'S (I),B ,Q,2300.00,2343.40,2281.80,2313.55,2313.55,2292.90,797,6742,15607633.00,,INE398A01010,13-Nov-17,,
523269,ADVANI HOTEL,B ,Q,64.05,66.15,64.05,64.45,64.45,62.55,41,3883,252886.00,,INE199C01026,13-Nov-17,,
523277,G.V.FILMS   ,XD,Q,0.72,0.80,0.70,0.70,0.70,0.75,40,80357,58454.00,,INE395B01048,13-Nov-17,,
523283,SUPER HOUSE ,B ,Q,187.10,187.10,183.10,184.80,184.80,189.15,72,2814,521774.00,,INE712B01010,13-Nov-17,,
523289,RAMA VISION ,ST,Q,13.79,13.79,13.79,13.79,13.79,13.79,7,3425,47230.00,,INE763B01013,13-Nov-17,,
523301,TCPL PACK   ,B ,Q,674.90,674.95,652.75,667.80,665.00,664.90,89,2220,1470763.00,,INE822C01015,13-Nov-17,,
523319,BALMER LAWRI,B ,Q,270.00,270.00,257.50,258.90,258.90,274.10,1653,64892,16956350.00,,INE164A01016,13-Nov-17,,
523323,KOVAI MEDI. ,XT,Q,1157.00,1165.00,1115.00,1164.70,1165.00,1168.60,99,3208,3691958.00,,INE177F01017,13-Nov-17,,
523329,ELDECO HOUS.,XT,Q,1850.00,1999.00,1815.45,1970.15,1970.00,1911.00,262,5691,11129073.00,,INE668G01013,13-Nov-17,,
523367,DCMSHRIRAM  ,B ,Q,552.45,561.25,543.15,544.65,544.65,545.35,1073,14685,8089502.00,,INE499A01024,13-Nov-17,,
523369,DCM SHR.IND ,XC,Q,348.00,348.00,330.80,332.75,335.00,343.30,173,9737,3259377.00,,INE843D01019,13-Nov-17,,
523371,MAWANA SUGAR,B ,Q,110.00,110.00,102.65,103.40,103.40,110.45,516,41349,4374469.00,,INE636A01039,13-Nov-17,,
523384,MAH.RAS.APEX,T ,Q,70.20,70.20,70.20,70.20,70.20,66.90,9,2720,190944.00,,INE843B01013,13-Nov-17,,
523385,NILKAMAL L  ,A ,Q,1614.50,1614.50,1580.00,1584.00,1584.00,1600.20,268,42429,67781623.00,,INE310A01015,13-Nov-17,,
523391,NAHAR POLY  ,B ,Q,58.00,58.55,56.65,57.70,56.65,57.55,19,3022,175972.00,,INE308A01027,13-Nov-17,,
523395,3M INDIA LTD,B ,Q,15685.40,15685.40,15227.00,15378.50,15449.00,15436.20,113,825,12695248.00,,INE470A01017,13-Nov-17,,
523398,JCHAC       ,B ,Q,2400.00,2583.00,2386.95,2473.05,2473.05,2395.70,633,2483,6212234.00,,INE782A01015,13-Nov-17,,
523405,JM FINANCIAL,A ,Q,158.00,158.00,148.60,150.15,150.15,155.95,1495,185224,28276949.00,,INE780C01023,13-Nov-17,,
523411,ADCINDIA    ,XC,Q,215.00,215.00,212.25,214.00,214.00,213.55,10,1315,282173.00,,INE833A01016,13-Nov-17,,
523419,TAMIL.TELE. ,T ,Q,1.28,1.28,1.28,1.28,1.28,1.28,3,751,961.00,,INE141D01018,13-Nov-17,,
523425,SUNRAJ DIAM.,XD,Q,2.66,2.66,2.66,2.66,2.66,2.79,3,2000,5320.00,,INE459D01014,13-Nov-17,,
523445,REL INDL INF,B ,Q,491.50,505.00,488.50,491.25,492.90,489.45,1383,55203,27332545.00,,INE046A01015,13-Nov-17,,
523457,LINDEINDIA  ,B ,Q,466.90,467.00,460.95,463.75,465.00,466.10,148,2838,1316972.00,,INE473A01011,13-Nov-17,,
523465,IND.BANK HSG,XT,Q,25.10,25.85,23.45,25.35,25.85,24.65,9,2199,54664.00,,INE969D01012,13-Nov-17,,
523467,JAIMATA GLAS,XT,Q,0.22,0.22,0.22,0.22,0.22,0.22,5,11301,2486.00,,INE250C01027,13-Nov-17,,
523483,PACIFIC IND.,XD,Q,131.60,145.75,131.60,145.50,145.50,146.95,17,463,65885.00,,INE883C01025,13-Nov-17,,
523523,RAINBOW PAP.,T ,Q,3.38,3.39,3.12,3.12,3.12,3.23,26,22491,73865.00,,INE028D01025,13-Nov-17,,
523537,APM INDUS.  ,XC,Q,73.00,73.00,71.30,71.55,71.90,71.65,65,8734,625773.00,,INE170D01025,13-Nov-17,,
523539,PRECISION WR,B ,Q,205.15,207.40,202.00,203.50,203.50,204.50,83,7164,1469995.00,,INE372C01029,13-Nov-17,,
523550,KRYPTON IND ,XD,Q,15.49,15.49,14.80,14.85,14.85,15.40,40,20605,310629.00,,INE951B01014,13-Nov-17,,
523566,MARTIN BURN ,XD,Q,27.80,27.80,27.80,27.80,27.80,26.60,3,100,2780.00,,INE199D01016,13-Nov-17,,
523574,FEL         ,B ,Q,48.00,48.50,47.30,47.80,47.80,48.00,279,78997,3786465.00,,INE623B01027,13-Nov-17,,
523586,IND.TONERS  ,XC,Q,308.00,308.00,297.30,298.70,298.70,296.20,169,7978,2406107.00,,INE826B01018,13-Nov-17,,
523592,JENSON &NICH,T ,Q,8.00,8.00,7.60,7.60,7.60,7.93,32,14750,113693.00,,INE819B01021,13-Nov-17,,
523594,KUNSTSTOFFE ,ST,Q,23.15,23.15,22.60,23.15,23.15,23.15,3,121,2800.00,,INE638D01021,13-Nov-17,,
523598,SHIPP.CORPN ,A ,Q,95.00,96.00,91.20,91.70,91.70,94.65,1261,166754,15480789.00,,INE109A01011,13-Nov-17,,
523606,SIKA INTER. ,XD,Q,166.65,166.65,161.00,163.15,163.20,170.40,93,13324,2169647.00,,INE438E01016,13-Nov-17,,
523610,ITI LTD.    ,B ,Q,145.45,148.35,143.45,144.30,144.30,143.75,1912,241290,35264820.00,,INE248A01017,13-Nov-17,,
523618,DREDGING COR,B ,Q,743.00,755.00,725.40,729.40,729.40,741.25,6112,152938,113067592.00,,INE506A01018,13-Nov-17,,
523620,PHARMASIA   ,XT,Q,24.00,24.05,24.00,24.05,24.05,22.95,12,329,7903.00,,INE486I01016,13-Nov-17,,
523628,PODDAR      ,B ,Q,1375.00,1375.00,1375.00,1375.00,1375.00,1379.00,1,1,1375.00,,INE888B01018,13-Nov-17,,
523630,NATIONAL FER,B ,Q,64.40,64.40,61.85,62.05,62.05,61.80,705,200804,12601161.00,,INE870D01012,13-Nov-17,,
523638,IP RINGS LTD,XD,Q,196.50,199.00,179.00,179.50,181.65,193.20,373,28792,5309983.00,,INE558A01019,13-Nov-17,,
523642,PI INDUS.LTD,A ,Q,835.00,848.00,824.00,843.25,843.25,820.30,1140,19215,16119182.00,,INE603J01030,13-Nov-17,,
